FIPS,2010 MR,2011 MR,2012 MR,2013 MR,2014 MR,2015 MR,2016 MR,2017 MR,2018 MR,2019 MR,2020 MR,2021 MR,2022 MR
21029,14.8,17.31,28.99,14.31,33.35,19.06,25.27,46.11,33.3,36.73,52.32,48.24,52.48
21031,8.24,23.99,14.06,13.64,0.0,77.29,29.65,26.42,15.15,16.5,18.7,34.15,29.0
21033,6.44,15.57,6.97,29.01,17.56,9.95,13.17,18.3,8.7,4.73,20.82,34.99,31.47
21035,9.34,7.94,13.72,26.43,27.87,9.87,18.68,5.41,19.22,20.35,25.45,26.62,36.03
21037,31.0,37.39,62.7,31.87,49.0,51.05,73.74,76.77,57.97,42.74,59.56,35.46,48.23
21039,0.0,0.0,0.0,8.67,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.0
21041,18.12,8.15,35.68,24.79,30.93,32.59,39.21,37.93,34.21,36.17,60.8,69.43,39.1
21043,57.72,35.39,19.21,24.87,36.91,39.2,30.28,62.63,40.73,57.49,79.12,90.87,75.77
21045,3.58,13.39,33.21,10.91,45.87,16.96,35.88,33.63,11.83,24.05,51.3,58.57,56.38
21047,8.6,12.0,12.21,21.15,15.67,21.09,18.72,11.63,22.55,14.19,32.18,35.93,43.81
21049,28.08,36.58,50.3,28.08,45.47,36.36,27.92,52.71,55.17,41.36,98.73,59.67,67.46
21051,73.63,115.1,52.41,45.4,48.93,54.61,37.74,37.16,31.7,40.87,49.53,84.13,60.26
21053,2.81,24.84,97.23,19.88,46.59,10.7,8.7,29.71,26.0,12.11,41.05,56.6,58.43
21055,7.17,13.25,4.87,28.94,14.84,3.21,10.55,10.43,0.0,0.0,11.58,30.16,19.92
21057,0.94,11.29,38.41,9.53,40.24,12.2,19.67,27.69,15.11,0.0,32.11,34.66,54.64
21059,16.55,11.31,14.31,24.44,10.18,14.1,13.04,12.95,13.85,9.85,20.59,20.38,29.06
21061,4.3,24.88,12.33,18.38,0.0,44.75,29.68,26.67,12.21,20.14,0.0,28.67,32.48
21063,58.79,44.82,19.21,24.87,45.37,25.07,30.28,62.63,40.73,43.77,67.92,98.53,0.0
21065,60.49,19.32,75.9,14.42,53.42,34.12,28.48,77.05,53.03,77.98,92.14,156.12,121.05
21067,18.26,18.9,17.68,20.43,27.03,34.02,36.74,40.07,38.3,31.87,47.42,51.9,50.57
21069,56.76,23.86,0.0,3.39,21.77,23.63,49.15,42.08,30.77,45.59,67.76,90.64,76.32
21071,98.86,96.92,43.65,46.48,57.73,45.03,43.12,35.84,36.27,36.53,45.75,93.55,125.79
21073,20.09,11.19,27.0,28.2,22.05,23.82,33.62,49.52,33.45,35.3,43.04,67.72,62.01
21075,0.0,0.0,9.14,0.0,0.0,0.0,5.81,0.0,0.0,0.0,0.0,21.32,20.64
21077,20.15,8.74,39.52,28.49,37.97,38.49,45.41,37.99,39.76,47.0,52.25,136.75,54.14
21079,18.98,20.86,25.68,14.6,27.64,27.5,40.1,46.26,36.8,46.42,84.65,74.88,66.06
21081,30.32,21.85,53.09,29.83,48.24,43.08,64.2,40.03,43.79,67.81,66.96,71.3,74.5
21083,7.79,5.78,11.89,17.51,16.96,3.38,13.87,3.2,11.93,15.4,19.6,23.62,23.9
21085,6.8,46.23,11.6,11.47,5.54,39.4,45.83,41.73,11.93,17.63,16.27,37.7,29.84
21087,0.0,0.0,13.5,6.51,26.61,11.4,12.47,29.07,0.0,8.06,0.0,36.53,62.32
21089,35.22,27.66,19.37,41.07,33.61,30.5,36.83,45.05,48.2,76.93,65.97,75.74,50.84
21091,16.56,0.0,14.11,0.0,4.8,7.05,24.12,6.48,0.0,7.72,22.16,33.37,0.0
21093,16.11,10.24,12.15,12.02,16.63,18.66,24.23,18.51,17.22,19.83,31.44,41.22,45.59
21095,47.82,37.85,49.05,42.11,52.36,51.37,43.65,37.43,33.84,38.45,58.67,68.8,50.66
21097,37.52,15.01,22.53,16.27,31.49,26.16,134.08,53.25,32.15,45.84,61.31,89.71,62.82
21099,0.0,15.41,7.88,13.02,7.99,26.94,24.94,28.58,7.29,16.12,17.16,25.64,48.19
21101,13.86,17.03,12.76,19.75,10.55,11.59,16.91,15.63,10.12,0.0,18.44,30.6,34.06
21103,16.59,7.83,30.08,23.62,25.88,27.33,28.08,35.82,23.03,29.95,87.14,50.16,42.07
21105,0.0,0.0,3.05,0.0,0.0,1.71,5.81,0.0,0.0,0.0,0.0,15.12,12.01
21107,4.18,21.32,11.06,36.45,3.1,15.17,21.78,28.54,12.96,5.55,16.09,32.32,22.32
21109,57.86,0.0,35.76,0.0,38.42,33.17,29.05,43.78,37.91,53.2,62.52,92.25,82.95
21111,15.25,19.15,23.84,24.44,24.34,27.89,42.73,46.81,36.86,42.91,68.93,75.2,67.75
21113,22.4,20.14,20.64,17.81,26.68,26.94,30.56,56.21,33.38,40.65,64.75,42.89,75.57
21115,89.91,81.21,45.54,44.22,59.65,42.09,53.54,49.11,44.7,41.07,61.73,97.0,99.87
21117,41.95,36.16,37.72,40.45,45.75,69.09,52.14,74.97,57.81,52.1,57.16,60.77,41.69
21119,67.29,75.07,74.42,37.21,50.81,37.13,31.86,30.92,31.24,37.98,130.93,113.85,108.12
21121,31.36,72.13,40.96,31.46,37.75,59.88,31.56,44.83,30.36,42.26,38.68,60.18,60.68
21123,5.37,8.55,0.0,10.52,16.71,0.0,0.0,29.57,0.0,18.57,37.18,51.14,55.0
21125,20.39,35.38,26.91,25.03,24.99,21.63,31.2,21.6,23.08,30.99,37.56,28.77,38.16
21127,59.86,54.25,30.09,35.49,49.44,41.58,50.34,71.4,53.14,54.12,79.34,92.08,62.08
21129,89.93,36.72,0.0,18.24,60.1,29.81,17.19,40.97,46.79,48.56,74.47,101.48,151.49
21131,70.69,69.55,98.48,64.09,91.59,63.85,43.95,37.43,35.74,40.36,57.52,88.27,59.5
21133,65.26,81.81,45.93,33.59,45.08,36.08,36.65,36.55,30.06,37.66,76.47,79.99,67.01
21135,39.3,32.86,17.93,0.0,30.9,38.79,0.0,59.85,48.38,67.59,79.77,92.4,75.48
21137,11.32,21.82,29.46,14.2,28.78,22.78,41.03,33.52,28.74,33.98,61.31,57.75,61.58
21139,8.27,10.97,10.13,28.31,21.81,0.0,12.58,3.18,0.0,7.13,12.69,27.19,17.08
21141,12.18,13.84,14.47,14.84,12.14,29.51,22.27,16.09,17.74,26.62,36.89,42.54,36.04
21143,7.72,12.22,7.5,31.83,30.29,1.44,0.0,9.41,0.0,7.54,19.67,35.68,25.7
21145,19.83,21.26,28.99,26.0,29.09,0.0,18.42,2.27,16.83,21.4,22.85,14.03,26.67
21147,0.0,0.0,45.22,31.21,39.22,34.69,28.87,29.2,24.88,0.0,42.6,47.23,73.77
21149,0.0,16.43,13.56,23.62,0.0,0.0,21.46,0.0,11.45,3.28,0.0,28.37,28.48
21151,26.53,21.38,23.59,15.19,26.33,31.88,29.04,48.23,50.88,57.0,73.2,92.96,70.39
21153,85.63,80.1,51.83,42.64,56.06,29.04,32.22,31.39,37.41,38.52,76.08,94.55,140.88
21155,6.66,12.32,23.87,8.74,28.6,14.53,30.43,39.29,0.0,32.36,56.95,70.98,50.57
21157,11.94,11.66,15.54,35.36,38.77,1.13,31.88,5.14,7.19,14.64,20.33,32.52,25.78
21159,67.26,68.82,47.43,41.95,61.58,81.25,63.95,62.39,47.81,45.6,77.71,105.38,97.7
21161,35.62,25.82,13.36,10.17,24.69,36.25,63.99,64.05,36.92,40.27,58.63,77.08,76.79
21163,16.41,7.42,17.99,8.84,11.79,8.34,35.55,26.2,12.5,18.95,34.95,56.42,35.53
21165,101.76,49.14,0.0,25.86,0.0,0.0,26.26,36.75,45.56,0.0,58.91,98.08,95.82
21167,15.4,19.18,23.84,13.9,26.36,27.58,46.56,49.55,32.08,41.6,58.27,52.52,74.23
21169,0.0,0.0,0.0,0.0,24.87,17.41,20.03,28.35,3.74,0.0,17.47,0.0,54.32
21171,4.44,9.03,15.05,13.22,14.13,14.67,25.67,24.21,16.8,18.65,30.16,22.31,52.66
21173,85.56,34.44,27.52,22.5,40.04,20.27,36.01,53.71,46.09,31.58,53.22,109.86,77.55
21175,78.77,62.82,29.33,32.1,41.29,0.0,29.01,45.62,44.39,33.43,61.32,98.81,72.88
21177,8.36,15.37,14.0,18.94,6.2,30.33,25.61,13.78,18.78,15.14,23.21,36.44,34.15
21179,12.83,13.24,16.89,12.87,25.5,18.7,26.34,41.63,18.37,30.28,43.06,53.08,44.31
21181,63.78,23.64,15.66,12.82,23.84,18.6,74.94,0.0,29.37,41.3,66.11,85.01,76.35
21183,10.14,17.7,13.6,9.98,3.93,24.61,29.55,16.89,9.59,10.92,16.49,34.14,22.92
21185,16.7,15.35,26.21,21.52,23.98,23.12,18.3,34.74,15.04,23.95,60.5,18.93,15.84
21187,22.35,11.64,38.34,25.54,36.08,31.5,42.04,37.41,33.72,40.58,62.11,78.38,52.64
21189,76.21,60.39,37.7,22.7,48.64,42.56,27.47,36.8,38.8,41.59,60.92,96.11,99.07
21191,33.1,24.41,37.13,27.44,45.92,46.19,74.88,68.62,49.14,51.08,55.44,102.69,51.47
21193,68.53,66.08,56.66,40.85,47.11,39.91,34.36,35.58,34.46,38.61,70.71,128.9,80.41
21195,55.36,55.47,48.3,31.56,47.59,35.6,28.07,20.38,27.4,39.74,45.57,66.21,94.16
21197,126.85,30.87,31.55,23.76,88.47,23.49,23.1,45.87,51.43,39.78,74.45,83.76,76.44
21199,7.09,23.56,29.88,17.21,43.32,17.25,18.76,23.27,18.57,21.55,44.25,53.5,45.6
21201,45.23,12.91,0.0,0.0,0.0,0.0,86.58,44.41,0.0,42.59,57.15,83.94,0.0
21203,27.97,20.08,29.04,10.8,29.91,23.59,32.23,31.03,30.84,40.52,60.19,99.29,56.36
21205,67.27,41.48,14.28,13.28,29.39,19.5,22.39,53.86,41.39,36.2,56.72,112.63,65.61
21207,2.34,15.4,48.19,14.5,84.39,16.45,20.55,29.34,17.05,12.28,43.6,53.27,51.48
21209,32.53,15.89,22.42,24.08,33.35,24.8,38.91,23.69,28.56,22.81,51.31,37.77,43.99
21211,15.66,14.11,25.87,24.72,23.46,35.06,32.32,23.2,20.61,30.6,32.25,28.89,61.37
21213,11.06,17.2,13.11,14.68,15.49,15.91,17.6,18.96,19.05,32.77,37.86,55.79,33.5
21215,15.02,16.86,26.42,21.16,27.05,27.34,31.66,41.31,30.26,37.78,51.57,51.35,55.92
21217,1.79,4.27,40.5,8.51,31.29,7.27,19.69,32.64,0.0,19.66,54.46,64.77,79.52
21219,13.01,0.0,14.32,15.09,14.92,20.24,21.92,0.0,21.87,28.91,44.56,43.49,41.98
21221,8.68,10.69,11.19,28.76,32.31,10.87,15.02,9.98,13.31,11.19,25.99,47.31,33.66
21223,17.42,0.0,27.4,20.05,23.81,26.83,33.23,36.6,30.74,29.52,67.1,37.58,32.03
21225,8.24,15.48,3.05,21.57,7.69,4.91,10.73,8.72,0.0,0.0,6.15,26.62,22.7
21227,9.67,17.31,15.37,13.52,14.11,12.21,13.54,10.87,14.47,17.31,19.33,27.69,22.88
21229,9.74,16.21,23.17,0.0,25.23,24.89,42.07,46.66,19.97,40.08,51.82,57.16,54.26
21231,5.63,15.43,57.44,24.49,52.61,21.4,17.39,30.05,24.94,15.28,43.49,56.56,62.31
21233,6.69,18.26,8.56,26.61,4.55,7.92,17.72,14.72,3.37,0.0,10.17,28.53,28.29
21235,53.32,41.87,78.88,39.14,45.07,47.05,42.25,44.18,33.0,28.03,38.41,46.02,97.63
21237,99.65,53.72,26.07,32.21,49.19,13.13,0.0,0.0,44.8,27.93,69.25,91.74,109.62
21239,21.32,16.53,20.24,22.15,27.28,27.4,37.28,43.66,33.42,35.8,41.1,59.1,60.01
22001,34.0,25.81,12.23,15.27,16.0,15.61,15.96,16.27,22.41,25.79,25.84,55.86,51.11
22003,22.68,13.96,8.69,14.12,0.0,11.74,17.22,18.44,31.72,33.88,47.17,61.71,44.8
22005,20.28,10.0,13.36,19.23,12.82,15.07,12.34,22.77,38.5,21.33,41.19,53.75,59.02
22007,21.62,15.02,14.68,17.6,0.0,20.12,18.12,28.51,27.35,23.19,35.09,53.17,53.61
22009,8.76,8.81,4.41,4.52,26.73,9.4,10.03,17.93,27.19,16.61,35.03,48.42,74.84
22011,22.57,12.52,9.95,14.03,9.35,10.57,12.72,15.97,24.23,29.32,41.01,32.8,41.23
22013,4.18,2.69,0.64,8.7,2.79,4.28,0.0,4.64,2.27,12.41,12.0,13.74,24.6
22015,10.26,4.66,1.94,12.92,2.64,9.59,15.07,10.97,3.19,9.45,14.14,17.04,13.15
22017,8.63,11.28,5.83,9.42,7.92,12.73,10.05,13.38,12.76,11.66,11.79,13.3,12.23
22019,13.49,12.37,12.85,13.31,16.73,11.57,9.97,13.34,16.74,17.2,30.99,43.35,29.15
22021,0.0,1.61,0.0,4.47,7.92,6.0,5.05,9.99,10.04,8.61,0.0,21.56,37.96
22023,0.0,0.0,0.0,12.56,0.0,15.01,13.89,17.75,14.42,21.44,0.0,36.83,39.5
22025,2.98,2.44,0.0,0.0,12.74,0.0,0.0,10.22,0.0,0.0,11.68,0.0,48.27
22027,0.0,2.12,1.8,5.23,3.69,0.0,5.43,1.22,0.0,3.16,7.5,0.0,17.46
22029,0.0,0.0,0.0,0.0,13.16,5.7,2.2,9.3,0.0,0.0,0.0,39.81,57.45
22031,11.08,3.76,1.94,0.0,4.67,4.24,5.94,8.23,3.19,15.13,3.93,9.46,0.0
22033,8.41,5.89,6.52,12.35,14.12,17.01,18.57,19.05,22.22,28.41,49.8,59.56,61.93
22035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22037,0.0,0.0,3.76,5.42,15.75,19.63,15.83,13.95,14.57,13.32,58.26,51.71,78.04
22039,22.83,17.04,9.57,12.43,13.5,13.76,17.6,17.16,35.88,30.05,37.82,31.04,31.26
22041,0.0,0.0,0.0,0.0,5.17,0.0,0.0,4.68,0.0,0.0,5.84,6.14,16.09
22043,13.68,15.11,4.54,13.56,6.42,11.35,12.46,22.03,27.57,34.71,39.67,62.96,48.58
22045,19.16,13.62,14.03,27.07,7.76,18.89,21.84,25.12,22.55,21.48,28.99,36.25,35.13
22047,12.66,11.13,12.15,16.48,8.68,17.77,17.63,23.86,25.15,22.95,46.77,53.65,50.84
22049,2.82,0.0,0.0,7.67,5.12,7.34,8.92,9.53,11.19,13.11,10.82,23.64,37.37
22051,14.8,20.11,20.06,28.98,25.48,28.42,33.45,40.09,36.4,36.53,56.44,76.32,65.28
22053,31.65,12.82,8.31,14.67,9.25,15.2,15.47,16.13,24.24,41.44,44.86,52.56,65.57
22055,14.44,12.92,16.3,13.0,13.58,12.49,16.98,19.38,15.65,26.6,40.97,49.14,47.2
22057,23.88,16.55,12.37,16.47,26.53,14.24,18.31,21.34,15.29,21.51,27.67,42.05,42.77
22059,9.12,10.61,3.4,9.04,11.49,7.57,0.0,16.93,19.26,21.51,23.81,43.58,60.8
22061,0.0,3.22,0.0,9.28,7.68,0.0,8.92,7.34,7.12,10.58,16.24,22.71,33.22
22063,28.12,28.41,18.95,27.6,25.05,36.29,41.39,41.96,30.09,38.36,54.96,91.89,86.91
22065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,1.95,5.81,0.0
22067,1.41,1.61,4.08,3.63,3.41,4.41,7.14,4.49,5.34,5.87,8.85,55.94,17.81
22069,11.1,8.1,0.0,8.65,5.01,6.18,8.53,11.38,12.12,26.42,18.87,31.66,38.19
22071,5.53,11.92,19.5,30.63,28.62,26.18,38.31,38.9,40.92,44.34,72.66,101.33,97.09
22073,8.46,6.45,12.23,10.88,10.24,14.67,17.84,13.47,21.36,17.61,21.65,36.53,41.85
22075,16.99,16.02,25.2,36.74,27.05,26.27,37.05,39.32,47.89,45.3,73.55,47.2,82.6
22077,3.7,7.78,7.93,7.78,14.08,14.36,12.58,19.73,21.66,15.68,36.35,54.04,65.35
22079,13.68,15.11,9.07,13.56,12.83,11.35,24.92,22.03,27.57,34.71,39.67,62.96,58.97
22081,9.44,0.0,0.0,7.45,0.0,0.0,0.0,0.0,0.0,10.56,0.0,0.0,15.89
22083,0.0,0.0,0.0,2.42,3.82,3.67,3.57,4.29,4.45,3.91,4.91,21.99,11.59
22085,17.54,3.71,3.46,5.46,5.9,1.41,7.24,14.33,5.1,22.24,0.0,24.18,15.9
22087,30.64,13.97,36.03,50.6,27.84,24.22,39.4,38.96,66.35,55.03,86.05,92.64,85.43
22089,20.15,18.33,16.22,26.61,26.01,24.62,26.45,31.22,20.8,20.72,37.75,40.17,58.83
22091,12.26,10.29,0.0,13.98,20.4,24.5,28.91,22.8,21.49,24.85,54.83,67.8,74.67
22093,22.83,15.06,13.73,0.0,13.12,18.22,17.86,25.45,27.19,22.06,34.81,44.96,51.49
22095,21.78,18.69,15.46,20.57,22.39,23.43,22.92,32.23,27.79,23.34,35.28,30.88,27.59
22097,11.99,17.5,11.47,12.08,11.95,14.31,11.92,13.17,15.71,18.27,34.38,45.08,39.13
22099,14.88,13.78,14.83,19.49,8.61,17.4,17.73,22.92,21.88,20.59,20.77,32.98,64.41
22101,20.56,16.19,16.98,23.29,9.7,20.83,20.2,27.47,28.13,20.26,39.31,49.76,56.5
22103,20.11,20.27,18.38,29.71,28.07,25.19,26.42,32.77,35.26,38.4,50.48,57.91,43.91
22105,24.77,17.13,8.91,15.95,22.04,20.19,26.78,30.19,33.64,32.65,56.3,68.04,75.16
22107,0.0,0.0,0.0,0.0,0.0,0.55,0.0,2.47,0.0,0.0,3.89,12.61,0.0
22109,20.56,18.76,16.98,19.51,19.41,31.59,18.55,45.5,32.43,35.31,40.96,56.11,68.71
22111,0.0,3.76,5.44,5.06,7.11,3.67,11.3,4.42,0.0,6.61,10.94,31.6,30.96
22113,20.02,13.09,8.15,17.54,9.32,20.04,19.93,18.93,19.85,27.35,35.37,24.47,40.38
22115,19.64,10.93,6.23,11.12,8.4,6.66,15.39,17.29,19.31,32.64,31.96,22.9,25.4
22117,27.62,15.32,32.14,30.16,28.09,38.82,58.3,66.48,75.14,110.4,78.65,70.9,79.96
22119,2.56,2.46,0.97,6.24,1.32,2.4,5.02,3.66,1.06,4.72,7.07,11.06,6.58
22121,2.8,4.26,7.47,6.18,11.4,17.39,17.2,18.95,18.39,20.09,44.79,61.17,70.74
22123,0.0,0.0,0.0,0.0,0.0,1.83,0.0,1.5,0.0,0.0,0.0,27.97,0.0
22125,0.0,0.0,3.47,0.0,17.09,15.47,11.01,17.54,14.86,10.95,33.53,71.0,97.52
22127,5.96,6.35,1.59,8.69,0.0,8.75,5.29,12.68,13.99,19.48,16.83,32.86,49.19
23001,13.93,13.04,11.15,10.22,21.41,24.25,25.16,20.44,28.79,31.4,40.54,63.04,59.28
23003,10.12,19.59,3.9,12.63,22.56,18.69,29.43,41.94,14.9,16.4,29.94,56.84,68.4
23005,9.94,9.56,14.79,16.11,15.29,25.52,21.23,33.16,24.87,29.83,30.53,33.74,39.03
23007,13.1,13.08,11.32,12.95,18.96,23.49,24.76,34.37,27.07,29.66,36.68,51.22,45.94
23009,10.28,15.14,7.81,12.95,20.11,20.12,31.24,37.8,36.86,32.7,27.23,35.59,44.09
23011,12.28,13.12,11.49,15.68,16.51,26.67,27.37,45.15,31.95,34.34,38.23,49.8,44.61
23013,11.27,15.14,9.9,13.95,20.11,20.12,31.24,25.13,36.86,32.23,42.55,29.21,51.02
23015,12.16,13.61,11.98,14.84,18.12,24.09,27.73,35.12,32.45,31.76,28.76,47.45,44.18
23017,11.91,11.82,12.46,13.08,23.57,28.36,20.97,33.52,27.77,17.25,24.08,42.64,50.42
23019,9.75,13.66,7.81,12.39,13.69,17.68,32.28,40.8,32.43,33.52,54.07,66.11,69.61
23021,9.75,16.62,0.0,12.39,18.06,18.62,29.08,40.09,22.37,28.52,58.84,58.26,66.23
23023,12.05,11.91,12.48,14.0,17.74,25.48,24.59,32.92,28.54,31.83,30.52,48.51,26.74
23025,11.22,15.06,6.9,13.35,17.93,19.56,25.53,37.53,19.77,35.65,39.5,49.41,60.67
23027,11.35,14.27,9.32,14.07,17.75,21.37,29.23,37.28,31.72,33.37,38.39,45.1,59.64
23029,9.75,16.62,6.51,12.39,31.44,18.9,73.13,47.48,41.28,31.87,66.72,80.33,79.52
23031,10.65,11.6,12.56,13.04,21.92,21.38,29.65,45.06,30.55,27.93,35.4,32.15,49.37
24001,15.98,21.42,16.21,21.76,16.45,20.68,63.77,54.46,49.31,31.24,71.37,51.68,52.03
24003,12.28,15.61,14.53,17.45,21.6,23.57,38.01,44.83,44.27,44.02,47.19,42.01,36.07
24005,16.02,14.69,19.45,18.1,22.86,29.24,45.61,50.69,53.47,46.05,53.03,53.93,45.85
24009,12.4,16.81,16.74,21.0,23.18,25.39,35.07,40.44,42.39,38.91,34.38,36.2,30.66
24011,16.47,39.41,17.12,19.17,33.81,21.23,42.62,45.19,30.03,53.88,62.7,44.93,35.89
24013,8.97,10.16,17.94,22.08,20.85,25.06,35.79,35.76,45.72,42.15,35.48,40.83,30.23
24015,27.69,32.45,27.53,24.53,35.16,33.21,44.83,71.05,60.3,70.97,95.73,84.69,90.53
24017,8.87,12.07,10.62,9.81,14.86,15.37,29.8,30.06,21.05,27.56,35.88,27.86,43.5
24019,13.69,24.0,15.82,15.83,22.2,17.44,34.76,43.53,33.24,46.98,50.23,67.72,55.0
24021,6.86,12.67,12.94,15.33,17.65,14.67,41.2,33.33,33.25,26.58,29.79,18.58,24.38
24023,13.44,25.46,0.0,15.7,17.48,28.14,47.67,37.63,37.23,31.41,34.66,50.76,56.19
24025,15.93,16.63,20.11,18.46,18.39,22.37,35.06,43.23,41.35,40.32,40.89,42.97,43.96
24027,4.88,8.53,10.02,9.19,6.47,13.72,16.39,19.0,15.16,14.12,17.98,11.96,15.8
24029,19.97,22.9,20.48,20.57,25.26,24.01,32.02,39.99,46.2,47.43,55.16,59.44,55.22
24031,3.29,4.45,5.67,5.51,7.08,8.94,11.78,12.37,9.6,13.61,13.98,15.26,13.49
24033,5.91,5.51,6.58,5.95,7.41,7.48,14.76,17.31,15.29,18.37,24.41,21.67,26.4
24035,18.3,27.44,19.79,20.61,22.54,20.45,28.61,24.11,43.78,35.73,43.0,45.28,23.21
24037,14.27,14.44,10.09,10.95,9.97,21.54,21.32,35.5,27.52,29.07,31.39,39.31,34.82
24039,10.13,13.11,17.88,10.9,17.06,24.28,42.43,33.44,33.84,30.27,70.72,48.81,65.18
24041,16.15,30.28,17.58,18.54,26.18,19.71,26.83,29.65,32.46,26.9,48.69,45.18,34.27
24043,12.21,14.84,18.1,24.73,30.75,38.77,41.92,35.2,56.98,56.94,68.81,63.25,64.27
24045,10.13,13.11,17.88,10.9,14.77,9.77,35.1,32.06,32.95,31.85,44.24,38.47,30.57
24047,12.5,15.23,16.85,12.53,19.35,38.8,42.76,34.82,34.73,28.69,34.35,39.52,22.28
24510,23.35,22.6,28.65,32.95,42.23,52.1,82.65,90.08,110.37,119.13,141.95,152.13,138.09
25001,12.97,12.05,10.68,22.79,25.59,32.19,41.07,35.61,39.36,39.44,38.47,40.88,43.45
25003,7.62,14.56,16.92,16.21,21.75,29.73,28.37,26.92,39.57,43.22,52.98,56.74,39.11
25005,19.7,18.76,19.6,24.24,29.59,30.35,46.93,47.55,42.73,49.72,43.93,54.81,53.79
25007,0.0,0.0,10.68,22.79,25.59,32.19,41.07,35.61,39.36,39.44,38.47,40.88,43.45
25009,9.15,10.41,14.29,16.79,24.7,28.99,37.35,41.52,36.3,37.26,34.63,39.53,37.19
25011,10.0,16.34,13.98,15.44,15.52,31.16,22.73,16.97,32.41,28.5,35.58,53.51,43.73
25013,13.16,14.02,15.67,17.33,13.24,24.22,30.31,25.97,49.32,46.96,51.51,49.71,54.66
25015,10.12,7.6,8.14,20.05,14.91,12.4,21.63,21.01,27.89,29.22,23.54,31.56,27.06
25017,8.38,11.26,9.89,10.95,16.56,20.63,26.86,23.21,22.6,20.91,21.06,25.33,26.59
25019,6.48,6.02,10.68,22.79,25.59,32.19,41.07,35.61,39.36,39.44,38.47,40.88,43.45
25021,11.78,11.4,11.73,13.23,17.77,22.7,32.99,23.85,27.36,20.66,24.1,26.09,25.36
25023,10.3,16.08,13.01,18.13,19.53,31.74,39.53,40.96,33.58,35.11,37.04,35.08,40.52
25025,11.5,13.41,13.3,16.94,17.07,24.29,32.9,34.46,28.86,30.85,38.67,43.7,43.97
25027,12.27,14.85,13.02,17.67,16.72,27.35,28.55,32.32,37.07,35.15,37.14,38.17,43.11
26001,0.0,12.14,0.0,7.78,16.01,0.95,0.0,23.98,0.0,13.58,43.75,51.24,9.66
26003,0.0,0.0,0.0,0.0,0.0,7.93,28.6,0.0,0.0,0.0,0.0,7.56,0.0
26005,10.77,12.89,11.3,8.89,21.96,8.72,14.71,12.88,8.52,11.86,15.14,13.23,15.68
26007,0.0,0.0,0.0,0.0,8.01,0.0,0.0,23.98,0.0,0.0,43.75,51.24,0.0
26009,9.93,7.92,11.76,5.56,3.38,7.64,10.86,22.99,23.56,5.91,17.42,25.75,15.46
26011,13.92,24.27,24.31,18.72,16.01,0.0,34.06,23.98,12.51,27.15,40.92,47.03,33.05
26013,0.0,0.0,0.0,8.86,0.0,0.0,28.6,0.0,8.27,0.0,16.71,15.13,17.14
26015,13.63,13.91,13.74,15.22,17.38,18.21,16.75,20.46,21.17,16.68,20.95,24.8,21.46
26017,13.92,24.27,24.31,18.72,16.01,22.71,28.64,23.98,25.02,27.15,38.09,38.84,27.23
26019,0.0,21.47,14.59,11.11,3.77,15.28,21.72,22.87,27.29,5.91,27.36,25.46,34.98
26021,13.39,14.02,14.1,12.24,21.26,21.34,22.73,15.56,16.87,14.99,18.3,24.17,34.66
26023,16.44,13.13,8.79,18.65,17.35,20.9,29.02,26.76,18.98,15.5,26.88,34.5,25.98
26025,24.24,22.88,26.65,22.96,22.24,34.25,34.97,34.3,38.67,28.32,43.42,47.83,38.26
26027,12.91,26.93,12.5,14.51,15.01,16.12,19.91,22.45,18.35,21.24,21.82,26.89,19.45
26029,9.93,0.0,11.76,5.56,0.0,0.0,0.0,22.99,23.56,2.96,17.42,25.75,4.75
26031,4.96,0.0,5.88,2.08,0.0,0.0,0.0,23.49,11.78,0.74,30.58,38.5,0.0
26033,0.0,0.0,0.0,0.0,0.0,3.97,28.6,0.0,0.0,0.0,2.09,3.78,0.0
26035,7.59,19.26,9.22,7.68,7.98,17.34,32.94,23.53,11.75,32.31,32.5,32.19,25.21
26037,16.76,14.86,11.5,13.03,14.35,20.56,12.84,16.57,26.66,13.82,25.25,15.11,26.69
26039,6.08,8.15,8.63,1.67,7.17,2.59,10.12,23.45,13.79,8.01,26.99,39.65,14.19
26041,0.0,0.0,0.0,0.0,0.0,0.0,25.62,0.0,12.11,0.0,8.36,9.46,0.0
26043,0.0,0.0,0.0,6.65,0.0,17.85,14.3,0.0,47.28,0.0,14.62,16.84,0.0
26045,12.06,9.25,9.26,16.61,12.89,21.14,20.15,16.51,25.49,11.79,22.7,23.87,23.85
26047,7.45,0.0,8.82,3.82,0.0,0.0,0.0,23.24,17.67,1.85,24.0,32.12,0.0
26049,25.83,21.09,17.21,13.24,13.8,14.85,32.06,39.52,54.31,43.37,45.21,50.72,59.7
26051,13.3,19.15,18.04,12.84,12.96,15.17,26.21,23.88,0.0,25.86,28.06,51.01,38.87
26053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,3.78,34.29
26055,13.8,15.85,14.59,11.11,2.77,15.28,21.72,22.87,26.71,11.82,14.96,17.73,22.81
26057,17.82,16.0,12.82,14.48,0.0,19.09,18.47,23.11,20.45,17.13,20.82,21.46,22.91
